"ID","Gender","Education","Offences","IntRate","Income","DTI","LoanAmt","HistLen","Utilisation","Age","EmpStatus","HomeOwn","Purpose","default","LoanAmt_raw"
"92450","Female","Diploma",3,35,6963,0.48,12072,39.89,130.43,70,"Unemployed","Rent","Debt_consolidation",1,"12072"
"92450","Female","Diploma",3,35,6963,0.48,12072,39.89,130.43,70,"Unemployed","Rent","Debt_consolidation",1,"12072"
"92458","Male","Grade 12",1,23.75,1008550,1.58,1656973,32.79,106.82,60.1,"Contract","Rent","Vehicle",0,"1656973"
"92458","Male","Grade 12",1,23.75,1008550,1.58,1656973,32.79,106.82,60.1,"Contract","Rent","Vehicle",0,"1656973"
"92464","Female","Degree",0,23.25,217934,1.65,498709,39.21,128.61,62.5,"Salaried","Rent","Other",1,"498709"
"92464","Female","Degree",0,23.25,217934,1.65,498709,39.21,128.61,62.5,"Salaried","Rent","Other",1,"498709"
"92483","Male","Postgrad",0,25.25,2701742,1.4,6378018,36.58,117.74,69.9,"Self-employed","Rent","Other",1,"6378018"
"92483","Male","Postgrad",0,25.25,2701742,1.4,6378018,36.58,117.74,69.9,"Self-employed","Rent","Other",1,"6378018"
"92484","Male","Diploma",0,35,3433,0.54,11493,31.73,100.48,59.7,"Unemployed","Rent","Debt_consolidation",1,"11493"
"92484","Male","Diploma",0,35,3433,0.54,11493,31.73,100.48,59.7,"Unemployed","Rent","Debt_consolidation",1,"11493"
"92496","Female","Degree",0,21.75,3574427,2.39,9760045,15.42,57.27,45.2,"Self-employed","Mortgage","Debt_consolidation",1,"9760045"
"92496","Female","Degree",0,21.75,3574427,2.39,9760045,15.42,57.27,45.2,"Self-employed","Mortgage","Debt_consolidation",1,"9760045"
"92514","Female","Diploma",0,18.25,304358,1.9,927954,34.65,111.12,66.7,"Salaried","Mortgage","Home_improvement",1,"927954"
"92514","Female","Diploma",0,18.25,304358,1.9,927954,34.65,111.12,66.7,"Salaried","Mortgage","Home_improvement",1,"927954"
"92515","Female","Diploma",2,20.25,567216,1.89,698192,38.11,124.57,64.9,"Salaried","Rent","Vehicle",0,"698192"
"92515","Female","Diploma",2,20.25,567216,1.89,698192,38.11,124.57,64.9,"Salaried","Rent","Vehicle",0,"698192"
"92529","Female","Diploma",2,16.75,567735,1.38,1759545,22.43,76.29,52,"Salaried","Mortgage","Home_improvement",1,"1759545"
"92529","Female","Diploma",2,16.75,567735,1.38,1759545,22.43,76.29,52,"Salaried","Mortgage","Home_improvement",1,"1759545"
"92530","Male","No records",0,21.25,1128611,1.78,2015502,18.24,62.9,47.8,"Contract","Mortgage","Vehicle",1,"2015502"
"92530","Male","No records",0,21.25,1128611,1.78,2015502,18.24,62.9,47.8,"Contract","Mortgage","Vehicle",1,"2015502"
"92565","Female","Grade 12",1,16.25,359412,1.21,235229,15.78,59.89,49.6,"Salaried","Rent","Vehicle",0,"235229"
"92565","Female","Grade 12",1,16.25,359412,1.21,235229,15.78,59.89,49.6,"Salaried","Rent","Vehicle",0,"235229"
"92567","Male","Grade 12",0,18.75,414759,1.05,1437903,23.34,83.26,50,"Salaried","Rent","Vehicle",0,"1437903"
"92567","Male","Grade 12",0,18.75,414759,1.05,1437903,23.34,83.26,50,"Salaried","Rent","Vehicle",0,"1437903"
"92578","Male","Diploma",2,16.75,524159,1.48,1133014,17.45,63.92,50.5,"Salaried","Mortgage","Home_improvement",1,"1133014"
"92578","Male","Diploma",2,16.75,524159,1.48,1133014,17.45,63.92,50.5,"Salaried","Mortgage","Home_improvement",1,"1133014"
"92580","Male","Grade 12",0,23.75,237454,1.99,689300,30.67,103.13,65.6,"Contract","Rent","Vehicle",0,"689300"
"92580","Male","Grade 12",0,23.75,237454,1.99,689300,30.67,103.13,65.6,"Contract","Rent","Vehicle",0,"689300"
"92581","Male","Grade 12",1,19.25,501423,0.79,841404,3.81,16.03,37.6,"Salaried","Mortgage","Vehicle",0,"841404"
"92581","Male","Grade 12",1,19.25,501423,0.79,841404,3.81,16.03,37.6,"Salaried","Mortgage","Vehicle",0,"841404"
"92595","Female","Diploma",1,17.75,404797,1.55,600741,19.36,66.4,46.5,"Salaried","Mortgage","Vehicle",0,"600741"
"92595","Female","Diploma",1,17.75,404797,1.55,600741,19.36,66.4,46.5,"Salaried","Mortgage","Vehicle",0,"600741"
"92613","Male","Degree",2,17.75,259419,1.15,629326,12.02,49.89,38.8,"Salaried","Mortgage","Vehicle",0,"629326"
"92613","Male","Degree",2,17.75,259419,1.15,629326,12.02,49.89,38.8,"Salaried","Mortgage","Vehicle",0,"629326"
"92618","Female","Grade 12",1,18.75,408905,1.73,1520890,24.22,84.2,56.2,"Salaried","Rent","Vehicle",1,"1520890"
"92618","Female","Grade 12",1,18.75,408905,1.73,1520890,24.22,84.2,56.2,"Salaried","Rent","Vehicle",1,"1520890"
"92623","Female","Diploma",0,18.75,355208,0.86,493086,8.33,40.15,34.7,"Salaried","Rent","Vehicle",0,"493086"
"92623","Female","Diploma",0,18.75,355208,0.86,493086,8.33,40.15,34.7,"Salaried","Rent","Vehicle",0,"493086"
"92624","Male","Grade 12",0,23.75,794016,1.66,2260508,25.62,86.15,59.6,"Self-employed","Rent","Other",1,"2260508"
"92624","Male","Grade 12",0,23.75,794016,1.66,2260508,25.62,86.15,59.6,"Self-employed","Rent","Other",1,"2260508"
"92626","Male","Grade 12",0,35,2085,0.5,6293,39.05,125.51,73.2,"Unemployed","Rent","Vehicle",0,"6293"
"92626","Male","Grade 12",0,35,2085,0.5,6293,39.05,125.51,73.2,"Unemployed","Rent","Vehicle",0,"6293"
"92642","Male","Grade 12",0,16.75,573073,1.53,708456,16.65,59.33,45.8,"Salaried","Mortgage","Home_improvement",0,"708456"
"92642","Male","Grade 12",0,16.75,573073,1.53,708456,16.65,59.33,45.8,"Salaried","Mortgage","Home_improvement",0,"708456"
"92649","Female","Grade 12",0,20.75,139907,1.45,506689,3.71,20.97,29.3,"Salaried","Own","Debt_consolidation",0,"506689"
"92649","Female","Grade 12",0,20.75,139907,1.45,506689,3.71,20.97,29.3,"Salaried","Own","Debt_consolidation",0,"506689"
"92650","Male","Grade 12",0,18.75,124344,1.36,377755,14.91,57.7,41.3,"Salaried","Rent","Vehicle",0,"377755"
"92650","Male","Grade 12",0,18.75,124344,1.36,377755,14.91,57.7,41.3,"Salaried","Rent","Vehicle",0,"377755"
"92672","Female","No records",0,35,3228,0.51,11835,19.36,69.78,51.8,"Unemployed","Rent","Other",1,"11835"
"92672","Female","No records",0,35,3228,0.51,11835,19.36,69.78,51.8,"Unemployed","Rent","Other",1,"11835"
"92681","Female","Diploma",0,21.75,345441,1.59,739331,14.98,52.16,42.9,"Salaried","Rent","Other",1,"739331"
"92681","Female","Diploma",0,21.75,345441,1.59,739331,14.98,52.16,42.9,"Salaried","Rent","Other",1,"739331"
"92683","Female","Grade 12",0,17.75,454277,1.38,1141939,21.97,74.73,50.1,"Salaried","Mortgage","Vehicle",0,"1141939"
"92683","Female","Grade 12",0,17.75,454277,1.38,1141939,21.97,74.73,50.1,"Salaried","Mortgage","Vehicle",0,"1141939"
"92684","Female","No records",2,35,8885,0.53,10444,12.19,47.35,35.9,"Unemployed","Rent","Debt_consolidation",1,"10444"
"92684","Female","No records",2,35,8885,0.53,10444,12.19,47.35,35.9,"Unemployed","Rent","Debt_consolidation",1,"10444"
"92722","Female","No records",0,19.25,520830,1.55,1785569,26.87,90.89,60.7,"Salaried","Mortgage","Vehicle",0,"1785569"
"92722","Female","No records",0,19.25,520830,1.55,1785569,26.87,90.89,60.7,"Salaried","Mortgage","Vehicle",0,"1785569"
"92723","Female","No records",2,18.25,291504,1.64,1075409,5.83,27.09,28.7,"Salaried","Mortgage","Home_improvement",1,"1075409"
"92723","Female","No records",2,18.25,291504,1.64,1075409,5.83,27.09,28.7,"Salaried","Mortgage","Home_improvement",1,"1075409"
"92729","Male","No records",0,19.75,749402,1.61,1168764,22.86,76.66,57,"Self-employed","Mortgage","Vehicle",1,"1168764"
"92729","Male","No records",0,19.75,749402,1.61,1168764,22.86,76.66,57,"Self-employed","Mortgage","Vehicle",1,"1168764"
"92733","Male","Degree",0,35,7711,0.56,11759,0.82,11.42,32.9,"Unemployed","Rent","Debt_consolidation",0,"11759"
"92733","Male","Degree",0,35,7711,0.56,11759,0.82,11.42,32.9,"Unemployed","Rent","Debt_consolidation",0,"11759"
"92739","Male","Grade 12",0,23.25,1948937,1.31,7316655,2.29,19.37,33.7,"Self-employed","Mortgage","Vehicle",1,"7316655"
"92739","Male","Grade 12",0,23.25,1948937,1.31,7316655,2.29,19.37,33.7,"Self-employed","Mortgage","Vehicle",1,"7316655"
"92753","Male","Diploma",0,25.25,1480169,1.71,3727146,3.96,20.87,32.9,"Self-employed","Rent","Other",0,"3727146"
"92753","Male","Diploma",0,25.25,1480169,1.71,3727146,3.96,20.87,32.9,"Self-employed","Rent","Other",0,"3727146"
"92757","Male","Grade 12",3,18.25,501204,1.87,1610812,32.13,106.22,65.5,"Salaried","Mortgage","Home_improvement",0,"1610812"
"92757","Male","Grade 12",3,18.25,501204,1.87,1610812,32.13,106.22,65.5,"Salaried","Mortgage","Home_improvement",0,"1610812"
"92765","Female","Postgrad",0,23.25,2716023,1.78,9289310,6.42,25.75,39.7,"Self-employed","Mortgage","Debt_consolidation",1,"9289310"
"92765","Female","Postgrad",0,23.25,2716023,1.78,9289310,6.42,25.75,39.7,"Self-employed","Mortgage","Debt_consolidation",1,"9289310"
"92767","Male","Grade 12",1,16.75,675621,1.42,769676,20.84,76.36,55.6,"Salaried","Mortgage","Home_improvement",1,"769676"
"92767","Male","Grade 12",1,16.75,675621,1.42,769676,20.84,76.36,55.6,"Salaried","Mortgage","Home_improvement",1,"769676"
"92773","Male","Diploma",3,16.75,305925,1.62,975662,9.78,39.4,42.5,"Salaried","Mortgage","Home_improvement",1,"975662"
"92773","Male","Diploma",3,16.75,305925,1.62,975662,9.78,39.4,42.5,"Salaried","Mortgage","Home_improvement",1,"975662"
"92779","Female","Grade 12",0,17.75,208068,1.23,560280,24.55,83.26,0.53,"Salaried","Mortgage","Vehicle",0,"560280"
"92779","Female","Grade 12",0,17.75,208068,1.23,560280,24.55,83.26,51,"Salaried","Mortgage","Vehicle",0,"560280"
"92795","Male","Grade 12",0,20.25,776357,1.39,782704,33.37,106.25,66.7,"Salaried","Rent","Vehicle",0,"782704"
"92795","Male","Grade 12",0,20.25,776357,1.39,782704,33.37,106.25,66.7,"Salaried","Rent","Vehicle",0,"782704"
"92796","Female","Diploma",0,17.75,281443,1.32,576368,30.02,103.16,52.7,"Salaried","Mortgage","Vehicle",1,"576368"
"92796","Female","Diploma",0,17.75,281443,1.32,576368,30.02,103.16,52.7,"Salaried","Mortgage","Vehicle",1,"576368"
"92810","Male","No records",0,25.25,2103663,2.07,4146203,35.68,117.56,62.4,"Self-employed","Rent","Other",1,"4146203"
"92810","Male","No records",0,25.25,2103663,2.07,4146203,35.68,117.56,62.4,"Self-employed","Rent","Other",1,"4146203"
"92814","Female","Grade 12",0,18.25,464934,1.35,523772,5.02,21.55,29.8,"Salaried","Mortgage","Home_improvement",0,"523772"
"92814","Female","Grade 12",0,18.25,464934,1.35,523772,5.02,21.55,29.8,"Salaried","Mortgage","Home_improvement",0,"523772"
"92818","Female","Grade 12",0,20.25,659334,1.35,632836,34.4,111.66,59.5,"Contract","Mortgage","Home_improvement",1,"632836"
"92818","Female","Grade 12",0,20.25,659334,1.35,632836,34.4,111.66,59.5,"Contract","Mortgage","Home_improvement",1,"632836"
"92823","Female","Diploma",0,21.75,3302254,1.9,11383338,11.26,44.7,37.7,"Self-employed","Mortgage","Debt_consolidation",1,"11383338"
"92823","Female","Diploma",0,21.75,3302254,1.9,11383338,11.26,44.7,37.7,"Self-employed","Mortgage","Debt_consolidation",1,"11383338"
"92839","Female","No records",2,16.75,140964,1.24,412031,13.67,50.18,39.5,"Salaried","Mortgage","Home_improvement",0,"412031"
"92839","Female","No records",2,16.75,140964,1.24,412031,13.67,50.18,39.5,"Salaried","Mortgage","Home_improvement",0,"412031"
"92863","Female","Grade 12",0,23.75,1423320,2.63,4593712,25.87,84.25,53.8,"Self-employed","Rent","Other",1,"4593712"
"92863","Female","Grade 12",0,23.75,1423320,2.63,4593712,25.87,84.25,53.8,"Self-employed","Rent","Other",1,"4593712"
"92867","Female","Grade 12",3,18.75,303342,1.42,196873,0.48,9.67,33,"Salaried","Mortgage","Vehicle",0,"196873"
"92867","Female","Grade 12",3,18.75,303342,1.42,196873,0.48,9.67,33,"Salaried","Mortgage","Vehicle",0,"196873"
"92872","Male","Diploma",0,16.75,718781,1.07,2578061,15.09,56.78,40.4,"Salaried","Mortgage","Home_improvement",0,"2578061"
"92872","Male","Diploma",0,16.75,718781,1.07,2578061,15.09,56.78,40.4,"Salaried","Mortgage","Home_improvement",0,"2578061"
"92884","Female","No records",1,18.25,415040,1.99,1087446,6.81,34.1,40.3,"Salaried","Mortgage","Home_improvement",1,"1087446"
"92884","Female","No records",1,18.25,415040,1.99,1087446,6.81,34.1,40.3,"Salaried","Mortgage","Home_improvement",1,"1087446"
"92886","Male","No records",1,29.75,7836,0.4,3112,20.15,73.94,44,"Unemployed","Rent","Debt_consolidation",0,"3112"
"92886","Male","No records",1,29.75,7836,0.4,3112,20.15,73.94,44,"Unemployed","Rent","Debt_consolidation",0,"3112"
"92888","Female","No records",0,19.25,452024,1.17,1387396,17.63,63.31,49.6,"Salaried","Own","Debt_consolidation",1,"1387396"
"92888","Female","No records",0,19.25,452024,1.17,1387396,17.63,63.31,49.6,"Salaried","Own","Debt_consolidation",1,"1387396"
"92889","Female","No records",1,20.25,545669,2.06,643230,3.39,19.48,30.6,"Salaried","Rent","Vehicle",1,"643230"
"92889","Female","No records",1,20.25,545669,2.06,643230,3.39,19.48,30.6,"Salaried","Rent","Vehicle",1,"643230"
"92891","Female","Degree",0,17.75,349772,1.79,766186,30,103.64,55.5,"Salaried","Mortgage","Vehicle",1,"766186"
"92891","Female","Degree",0,17.75,349772,1.79,766186,30,103.64,55.5,"Salaried","Mortgage","Vehicle",1,"766186"
"92909","Male","No records",0,19.75,1169125,1.68,1828386,28.11,92.85,57.2,"Self-employed","Mortgage","Vehicle",1,"1828386"
"92909","Male","No records",0,19.75,1169125,1.68,1828386,28.11,92.85,57.2,"Self-employed","Mortgage","Vehicle",1,"1828386"
"92923","Male","Grade 12",1,25.25,1688857,1.41,2609135,39.17,130.86,72.4,"Self-employed","Rent","Other",1,"2609135"
"92923","Male","Grade 12",1,25.25,1688857,1.41,2609135,39.17,130.86,72.4,"Self-employed","Rent","Other",1,"2609135"
"92957","Male","Diploma",0,25.25,495958,2.13,1589114,7.57,29.56,39.9,"Contract","Rent","Other",0,"1589114"
"92957","Male","Diploma",0,25.25,495958,2.13,1589114,7.57,29.56,39.9,"Contract","Rent","Other",0,"1589114"
"92960","Male","Diploma",3,25.25,186731,1.46,390010,0.35,9.99,33.3,"Salaried","Rent","Other",0,"390010"
"92960","Male","Diploma",3,25.25,186731,1.46,390010,0.35,9.99,33.3,"Salaried","Rent","Other",0,"390010"
"92961","Female","Grade 12",1,17.75,138592,1.73,397470,15.19,52.74,43.1,"Salaried","Mortgage","Vehicle",0,"397470"
"92961","Female","Grade 12",1,1775,138592,1.73,397470,15.19,52.74,43.1,"Salaried","Mortgage","Vehicle",0,"397470"
"92979","Male","Diploma",0,16.75,317811,1.37,808073,28.1,96.94,50.8,"Salaried","Mortgage","Home_improvement",0,"808073"
"92979","Male","Diploma",0,16.75,317811,1.37,808073,28.1,96.94,50.8,"Salaried","Mortgage","Home_improvement",0,"808073"
"92984","Male","Diploma",0,25.25,317233,1.25,570985,0.75,12.55,27.5,"Salaried","Rent","Other",1,"570985"
"92984","Male","Diploma",0,25.25,317233,1.25,570985,0.75,12.55,27.5,"Salaried","Rent","Other",1,"570985"
"92994","Male","Diploma",0,35,4363,0.53,6174,17.44,65.07,45,"Unemployed","Rent","Debt_consolidation",1,"6174"
"92994","Male","Diploma",0,35,4363,0.53,6174,17.44,65.07,45,"Unemployed","Rent","Debt_consolidation",1,"6174"
"93006","Female","Degree",0,17.75,158527,1.45,68828,28.72,94.89,60.9,"Salaried","Rent","Vehicle",1,"68828"
"93006","Female","Degree",0,17.75,158527,1.45,68828,28.72,94.89,60.9,"Salaried","Rent","Vehicle",1,"68828"
"93007","Female","Diploma",1,17.75,750008,1.62,2018570,12.52,43.13,36.4,"Salaried","Mortgage","Vehicle",0,"2018570"
"93007","Female","Diploma",1,17.75,750008,1.62,2018570,12.52,43.13,36.4,"Salaried","Mortgage","Vehicle",0,"2018570"
"93021","Female","Degree",0,22.75,1949375,2.47,5015371,36.81,117.71,66.3,"Self-employed","Own","Debt_consolidation",1,"5015371"
"93021","Female","Degree",0,22.75,1949375,2.47,5015371,36.81,117.71,66.3,"Self-employed","Own","Debt_consolidation",1,"5015371"
"93025","Male","No records",0,16.75,194241,1.39,370575,22.75,77.79,48.1,"Salaried","Mortgage","Home_improvement",0,"370575"
"93025","Male","No records",0,16.75,194241,1.39,370575,22.75,77.79,48.1,"Salaried","Mortgage","Home_improvement",0,"370575"
"93029","Female","No records",0,17.75,466882,1.21,795702,36.66,122.15,59.9,"Salaried","Mortgage","Vehicle",1,"795702"
"93029","Female","No records",0,17.75,466882,1.21,795702,36.66,122.15,59.9,"Salaried","Mortgage","Vehicle",1,"795702"
"93039","Male","Grade 12",1,34.75,6282,0.46,9275,16.23,61.28,48.4,"Unemployed","Mortgage","Debt_consolidation",1,"9275"
"93039","Male","Grade 12",1,34.75,6282,0.46,9275,16.23,61.28,48.4,"Unemployed","Mortgage","Debt_consolidation",1,"9275"
"93045","Male","Grade 12",0,21.75,1324491,1.32,1622571,12.55,43.24,46.2,"Self-employed","Mortgage","Debt_consolidation",1,"1622571"
"93045","Male","Grade 12",0,21.75,1324491,1.32,1622571,12.55,43.24,46.2,"Self-employed","Mortgage","Debt_consolidation",1,"1622571"
"93057","Female","Postgrad",0,18.75,314914,1.43,566542,26.99,88.5,52.2,"Salaried","Rent","Vehicle",1,"566542"
"93057","Female","Postgrad",0,18.75,314914,1.43,566542,26.99,88.5,52.2,"Salaried","Rent","Vehicle",1,"566542"
"93065","Female","No records",2,18.25,175456,1.76,477339,4.11,24.44,33.3,"Salaried","Mortgage","Home_improvement",0,"477339"
"93065","Female","No records",2,18.25,175456,1.76,477339,4.11,24.44,33.3,"Salaried","Mortgage","Home_improvement",0,"477339"
"93142","Female","Grade 12",0,20.25,339099,2.06,539336,39.59,130.65,64.1,"Salaried","Rent","Vehicle",1,"539336"
"93142","Female","Grade 12",0,20.25,339099,2.06,539336,39.59,130.65,64.1,"Salaried","Rent","Vehicle",1,"539336"
"93151","Female","Degree",0,25.25,3422757,1.87,6235116,3.58,21.41,34.6,"Self-employed","Rent","Other",0,"6235116"
"93151","Female","Degree",0,25.25,3422757,1.87,6235116,3.58,21.41,34.6,"Self-employed","Rent","Other",0,"6235116"
"93152","Male","Diploma",0,23.75,2007017,2.31,6048437,21.4,75.03,54.1,"Self-employed","Rent","Other",0,"6048437"
"93152","Male","Diploma",0,23.75,2007017,2.31,6048437,21.4,75.03,54.1,"Self-employed","Rent","Other",0,"6048437"
"93153","Female","Grade 12",0,18.75,340898,1.46,798979,17.22,65.86,44.2,"Salaried","Rent","Vehicle",0,"798979"
"93153","Female","Grade 12",0,18.75,340898,1.46,798979,17.22,65.86,44.2,"Salaried","Rent","Vehicle",0,"798979"
"93162","Female","No records",0,31.25,9802,0.33,17972,3.46,23.45,35.8,"Unemployed","Rent","Debt_consolidation",1,"17972"
"93162","Female","No records",0,31.25,9802,0.33,17972,3.46,23.45,35.8,"Unemployed","Rent","Debt_consolidation",1,"17972"
"93176","Male","Degree",0,25.25,615726,1.18,1947443,0.24,11.25,27.1,"Salaried","Rent","Other",1,"1947443"
"93176","Male","Degree",0,25.25,615726,1.18,1947443,0.24,11.25,27.1,"Salaried","Rent","Other",1,"1947443"
"93235","Male","No records",2,33.75,3727,0.44,3357,29.7,101.09,64.5,"Unemployed","Rent","Debt_consolidation",0,"3357"
"93235","Male","No records",2,33.75,3727,0.44,3357,29.7,101.09,64.5,"Unemployed","Rent","Debt_consolidation",0,"3357"
"93248","Female","Grade 12",0,18.25,545830,1.53,809931,32.58,103.88,63.1,"Salaried","Mortgage","Home_improvement",0,"809931"
"93248","Female","Grade 12",0,18.25,545830,1.53,809931,32.58,103.88,63.1,"Salaried","Mortgage","Home_improvement",0,"809931"
"93251","Female","No records",0,18.25,408009,1.95,634143,35.11,114.91,65.3,"Salaried","Mortgage","Home_improvement",0,"634143"
"93251","Female","No records",0,18.25,408009,1.95,634143,35.11,114.91,65.3,"Salaried","Mortgage","Home_improvement",0,"634143"
"93264","Male","Diploma",0,21.25,918386,1.53,819564,29.69,98.78,55.4,"Self-employed","Own","Debt_consolidation",0,"819564"
"93264","Male","Diploma",0,21.25,918386,1.53,819564,29.69,98.78,55.4,"Self-employed","Own","Debt_consolidation",0,"819564"
"93283","Female","No records",0,22.75,582740,2.19,796885,29.56,101.2,56.2,"Contract","Own","Debt_consolidation",1,"796885"
"93283","Female","No records",0,22.75,582740,2.19,796885,29.56,101.2,56.2,"Contract","Own","Debt_consolidation",1,"796885"
"93286","Male","Degree",1,3075,4584,0.36,11323,18.29,67.71,42.6,"Unemployed","Rent","Other",1,"11323"
"93286","Male","Degree",1,30.75,4584,0.36,11323,18.29,67.71,42.6,"Unemployed","Rent","Other",1,"11323"
"93288","Male","No records",2,20.25,493680,1.7,1015551,2.25,17.19,37,"Salaried","Mortgage","Home_improvement",0,"1015551"
"93288","Male","No records",2,20.25,493680,1.7,1015551,2.25,17.19,37,"Salaried","Mortgage","Home_improvement",0,"1015551"
"93295","Female","Diploma",2,17.75,165074,1.7,601331,21.76,78.3,48.6,"Salaried","Mortgage","Vehicle",0,"601331"
"93295","Female","Diploma",2,17.75,165074,1.7,601331,21.76,78.3,48.6,"Salaried","Mortgage","Vehicle",0,"601331"
"93305","Male","Grade 12",4,16.75,168196,1.45,86230,31.79,109.57,54.8,"Salaried","Own","Debt_consolidation",0,"86230"
"93305","Male","Grade 12",4,16.75,168196,1.45,86230,31.79,109.57,54.8,"Salaried","Own","Debt_consolidation",0,"86230"
"93307","Female","No records",0,16.75,894294,1.47,2225863,10,41.42,38.6,"Salaried","Mortgage","Home_improvement",0,"2225863"
"93307","Female","No records",0,16.75,894294,1.47,2225863,10,41.42,38.6,"Salaried","Mortgage","Home_improvement",0,"2225863"
"93325","Male","Degree",0,24.75,1132445,1.72,4241657,5,26.64,39.1,"Contract","Mortgage","Debt_consolidation",0,"4241657"
"93325","Male","Degree",0,24.75,1132445,1.72,4241657,5,26.64,39.1,"Contract","Mortgage","Debt_consolidation",0,"4241657"
"93329","Female","Diploma",0,22.75,2085775,2.46,5633331,32.68,111.36,61.8,"Self-employed","Own","Debt_consolidation",0,"5633331"
"93329","Female","Diploma",0,22.75,2085775,2.46,5633331,32.68,111.36,61.8,"Self-employed","Own","Debt_consolidation",0,"5633331"
"93339","Female","Grade 12",0,17.25,1289843,1.47,531832,23.11,77.27,56.1,"Self-employed","Mortgage","Vehicle",0,"531832"
"93339","Female","Grade 12",0,17.25,1289843,1.47,531832,23.11,77.27,56.1,"Self-employed","Mortgage","Vehicle",0,"531832"
"93342","Female","Grade 12",0,19.25,447538,1.76,867972,29.56,98.1,59.1,"Salaried","Own","Debt_consolidation",0,"867972"
"93342","Female","Grade 12",0,19.25,447538,1.76,867972,29.56,98.1,59.1,"Salaried","Own","Debt_consolidation",0,"867972"
"93343","Male","Diploma",0,18.75,442391,1.64,408202,18.86,62.11,41.3,"Salaried","Rent","Vehicle",0,"408202"
"93343","Male","Diploma",0,18.75,442391,1.64,408202,18.86,62.11,41.3,"Salaried","Rent","Vehicle",0,"408202"
"93345","Male","Degree",2,18.25,81757,1.72,277257,36.52,122.46,62.4,"Salaried","Mortgage","Home_improvement",1,"277257"
"93345","Male","Degree",2,18.25,81757,1.72,277257,36.52,122.46,62.4,"Salaried","Mortgage","Home_improvement",1,"277257"
"93374","Male","No records",0,22.25,1627065,2.36,2648561,21.96,73.53,55.9,"Contract","Rent","Vehicle",1,"2648561"
"93374","Male","No records",0,22.25,1627065,2.36,2648561,21.96,73.53,55.9,"Contract","Rent","Vehicle",1,"2648561"
"93377","Female","No records",0,17.75,371809,1.48,556979,18.2,63.42,41.2,"Salaried","Mortgage","Vehicle",1,"556979"
"93377","Female","No records",0,17.75,371809,1.48,556979,18.2,63.42,41.2,"Salaried","Mortgage","Vehicle",1,"556979"
"93380","Female","No records",0,22.75,1191067,1.61,4341155,34.79,113.53,68.2,"Self-employed","Own","Debt_consolidation",1,"4341155"
"93380","Female","No records",0,22.75,1191067,1.61,4341155,34.79,113.53,68.2,"Self-employed","Own","Debt_consolidation",1,"4341155"
"93383","Female","Grade 12",0,23.25,118848,1.68,203836,35.28,117.52,66.2,"Salaried","Rent","Other",1,"203836"
"93383","Female","Grade 12",0,23.25,118848,1.68,203836,35.28,117.52,66.2,"Salaried","Rent","Other",1,"203836"
"93401","Male","Postgrad",1,19.25,180992,1.46,517114,39.11,128.4,65.9,"Salaried","Mortgage","Vehicle",0,"517114"
"93401","Male","Postgrad",1,19.25,180992,1.46,517114,39.11,128.4,65.9,"Salaried","Mortgage","Vehicle",0,"517114"
"93403","Female","Grade 12",0,23.75,1018080,1.64,1868584,23.44,84.03,53.7,"Self-employed","Rent","Other",1,"1868584"
"93403","Female","Grade 12",0,23.75,1018080,1.64,1868584,23.44,84.03,53.7,"Self-employed","Rent","Other",1,"1868584"
"93408","Male","Diploma",1,20.25,349742,1.25,369635,33.18,105.66,66.8,"Salaried","Rent","Vehicle",1,"369635"
"93408","Male","Diploma",1,20.25,349742,1.25,369635,33.18,105.66,66.8,"Salaried","Rent","Vehicle",1,"369635"
"93414","Male","No records",1,18.75,840813,1.97,2327037,27.21,87.77,56.6,"Self-employed","Mortgage","Home_improvement",1,"2327037"
"93414","Male","No records",1,18.75,840813,1.97,2327037,27.21,87.77,56.6,"Self-employed","Mortgage","Home_improvement",1,"2327037"
"93415","Female","Grade 12",0,17.75,744356,1.65,2827517,17.86,63.57,45.2,"Salaried","Mortgage","Vehicle",1,"2827517"
"93415","Female","Grade 12",0,17.75,744356,1.65,2827517,17.86,63.57,45.2,"Salaried","Mortgage","Vehicle",1,"2827517"
"93438","Female","Grade 12",1,20.25,707285,2.85,1718934,5.17,30.3,32.4,"Self-employed","Mortgage","Home_improvement",1,"1718934"
"93438","Female","Grade 12",1,20.25,707285,2.85,1718934,5.17,30.3,32.4,"Self-employed","Mortgage","Home_improvement",1,"1718934"
"93443","Male","Degree",2,25.25,271299,1.11,250650,0.15,11.28,27.8,"Salaried","Rent","Other",0,"250650"
"93443","Male","Degree",2,25.25,271299,1.11,250650,0.15,11.28,27.8,"Salaried","Rent","Other",0,"250650"
"93471","Male","No records",0,20.25,1528388,1.79,578200,29.88,98.24,62,"Contract","Mortgage","Vehicle",0,"578200"
"93471","Male","No records",0,20.25,1528388,1.79,578200,29.88,98.24,62,"Contract","Mortgage","Vehicle",0,"578200"
"93490","Female","No records",0,18.75,81549,1.32,308622,16.68,59.2,45.5,"Salaried","Rent","Vehicle",0,"308622"
"93490","Female","No records",0,18.75,81549,1.32,308622,16.68,59.2,45.5,"Salaried","Rent","Vehicle",0,"308622"
"93506","Male","Degree",0,20.25,404498,1.24,577169,36.67,119.01,65.1,"Salaried","Rent","Vehicle",1,"577169"
"93506","Male","Degree",0,20.25,404498,1.24,577169,36.67,119.01,65.1,"Salaried","Rent","Vehicle",1,"577169"
